,max,location
consistency,0.02837647819278527,40
power,0.028337382954677345,20
provision,0.028075384170599783,39
overlay,0.02803143538166115,40
specification,0.02802995518789937,52
offline,0.027999864693283232,50
library,0.027999864693283232,50
base,0.027873869717270478,73
probability,0.027849386877067363,39
edge,0.027739122190982318,68
construction,0.027512335359120642,71
public,0.027472081998381245,44
consumption,0.027429246338634958,63
wallet,0.027422685204412097,23
email,0.027422685204412097,23
frame,0.027373870055756762,39
measures,0.02735341647613768,46
seller,0.02735341647613768,46
bid,0.0273416132087628,42
genesis,0.0273416132087628,42
feeds,0.0273416132087628,42
menu,0.0273416132087628,42
angle,0.0273416132087628,42
increase,0.0273416132087628,42
efficient,0.0273416132087628,42
clusters,0.0273416132087628,42
pdk,0.0273416132087628,42
spectrum,0.0273416132087628,42
trading,0.0273416132087628,42
demand,0.0273416132087628,42
regard,0.0273390850070397,33
audit,0.0273390850070397,33
basis,0.0273390850070397,33
list,0.02720198255426976,34
beneficiary,0.027055593617833794,43
ids,0.027055593617833794,43
script,0.027055593617833794,43
class,0.027055593617833794,43
payer,0.027055593617833794,43
playback,0.027055593617833794,43
company,0.027055593617833794,43
locker,0.027055593617833794,43
timing,0.027055593617833794,43
presentation,0.02697044229306822,23
privilege,0.026918476923961907,48
apparatuses,0.02677665559094529,34
functionality,0.026723367754348176,27
policies,0.0266693785660005,37
generating,0.026644535382381773,54
reality,0.026604079690511394,70
selection,0.026599041445453886,43
parameter,0.02658030157919467,33
damage,0.026549181051220616,43
exchanges,0.02651836758141211,39
dlt,0.02651836758141211,39
therewith,0.02651836758141211,39
costs,0.026425812258851822,59
signals,0.026417298733514897,28
modifications,0.02639842453227116,37
fluid,0.026335260188346813,40
digest,0.026323159122881187,37
measure,0.026217175223345882,33
verifying,0.0261553909120315,42
obtaining,0.02614490006639613,33
encryption,0.026079620075332755,11
embodiment,0.026079620075332755,11
copy,0.026079620075332755,11
navigation,0.025957599676969676,40
air,0.025766364774540078,39
occurrences,0.025618636677264467,63
feedback,0.025525576253129286,37
constraints,0.02550761689721626,46
games,0.025483199096025175,42
subjects,0.025443730596666672,42
direction,0.02540832950476437,39
sampling,0.025337138678803477,63
prefix,0.02521005325595793,47
quantum,0.02521005325595793,47
parity,0.02521005325595793,47
leaf,0.02521005325595793,47
offset,0.02521005325595793,47
slots,0.02521005325595793,47
kernel,0.02521005325595793,47
calls,0.02521005325595793,47
station,0.024896573756607608,39
role,0.024788901272054725,42
extension,0.02476202914797948,43
reward,0.02473415679712886,42
wave,0.024698704705552306,49
coefficient,0.024698704705552306,49
expiration,0.024698704705552306,49
cell,0.024658027736209395,41
checking,0.024658027736209395,41
thread,0.024658027736209395,41
snapshots,0.024658027736209395,41
care,0.024658027736209395,41
stability,0.024658027736209395,41
slice,0.024658027736209395,41
categories,0.024658027736209395,41
performance,0.02462786217688797,38
tables,0.024588525050137613,41
funds,0.02447231854372832,46
assembly,0.02446142193733494,46
centers,0.024406179333059788,70
similarity,0.024274108787151236,53
insurance,0.024241247284174677,40
responses,0.024182287812825175,42
prediction,0.024072817397733894,50
advertising,0.02406258717194657,53
partner,0.024050202412568986,38
course,0.024050202412568986,38
agency,0.024050202412568986,38
updating,0.024050202412568986,38
bus,0.024050202412568986,38
possibility,0.024050202412568986,38
coordinates,0.024050202412568986,38
whole,0.024050202412568986,38
kiosk,0.024050202412568986,38
connectors,0.024050202412568986,38
drug,0.024050202412568986,38
subsequent,0.024050202412568986,38
ai,0.024040323858430947,41
collecting,0.02400434298318561,51
iv,0.023978500532134267,20
ii,0.023978500532134267,20
iii,0.023978500532134267,20
term,0.023955455141067682,41
disease,0.023955455141067682,41
endorsement,0.023935330854659452,41
read,0.023687284964554585,43
terms,0.02368184571433231,40
media,0.023659125963113398,37
proximity,0.023659125963113398,37
broadcasting,0.023608261387046466,41
boot,0.023476666978494393,40
coordination,0.023476666978494393,40
relation,0.023476666978494393,40
piece,0.023476666978494393,40
rates,0.023367695938564588,43
speed,0.023367695938564588,43
cycle,0.023367695938564588,43
fabric,0.0233402039638296,39
slicing,0.0233402039638296,39
workflow,0.02328271293162564,53
effectiveness,0.02327689672155551,45
zkp,0.02327689672155551,45
displays,0.02327689672155551,45
representatives,0.02327689672155551,45
operators,0.02327689672155551,45
callers,0.02327689672155551,45
weights,0.02327689672155551,45
slices,0.02327689672155551,45
substrate,0.02323122042361404,45
top,0.023227093339279394,45
materials,0.0231992912797722,71
interval,0.023185220952240182,64
utility,0.023156820272221133,45
car,0.023149529192701752,38
datacenter,0.02306776188421907,44
impact,0.022961762854613942,41
swarm,0.022946286608979436,47
distances,0.02293363903644989,50
proxy,0.022921688072587612,47
timer,0.02291679041796582,45
signal,0.022874945720134307,20
administration,0.022827647304221373,53
queue,0.022824172747735884,41
ecosystem,0.02281918963779352,65
matching,0.022745969507269884,42
proposal,0.02270221090554521,41
consent,0.02266733500257214,40
arrangement,0.022588826837123238,44
compute,0.022504474019473565,42
correspond,0.022380440598249864,42
question,0.022351842781995545,43
listing,0.022342262289643238,47
console,0.022342262289643238,47
display,0.022331718281901444,23
corresponding,0.022325090162635,40
job,0.022305504865936944,53
ar,0.022168818940190658,48
advertiser,0.022168818940190658,48
banking,0.022168818940190658,48
compensation,0.022168818940190658,48
ease,0.022168818940190658,48
zkps,0.022157866675310504,45
effects,0.022113574010357403,42
wherein,0.022112723776782618,12
pages,0.021949284564160523,53
evaluation,0.02188632700686194,43
assistant,0.021876088545884746,48
resolution,0.021847232270989413,57
weight,0.021810389872342163,38
priority,0.021739832603081054,47
pattern,0.02169992103308833,26
replicas,0.021660621681851355,48
bytecode,0.021507547481468447,53
retrieving,0.02150704742298299,65
verifiers,0.021479868938825485,54
login,0.02145366440912184,49
players,0.02145366440912184,49
right,0.02133473083260016,45
lists,0.02133473083260016,45
connecting,0.0213080595762751,57
loan,0.021211163873849803,45
deployment,0.021106461434129403,48
inspection,0.021102903003598787,43
displaying,0.021043587057778253,59
factors,0.021012998224619835,45
preset,0.021004696400884544,74
auditor,0.021002072132850772,42
material,0.020951719376992032,44
specifies,0.020942249436554556,48
automation,0.02086345574085266,48
supervision,0.02085882410106373,63
components,0.020840612628775138,20
coordinate,0.020838944794478127,44
securities,0.020838944794478127,44
templates,0.020838944794478127,44
viewer,0.020833599182844203,44
tier,0.020830807895742032,59
website,0.02077722842384931,38
gas,0.0205938603495795,49
ring,0.020540468714716136,56
casino,0.02053894455752183,57
track,0.020532052069065825,59
cover,0.020509419218719543,44
flows,0.020497196330584493,45
proofofwork,0.020454790576665247,41
work,0.020434974729463685,69
transfers,0.020367016295714954,31
merchants,0.020367016295714954,31
purposes,0.020367016295714954,31
throughput,0.02011189695051783,43
lighting,0.02001178170721142,59
checksum,0.01979889419692636,50
drift,0.01979889419692636,50
medicine,0.01979889419692636,50
courier,0.01979889419692636,50
billing,0.01978622046656479,51
bundles,0.01978622046656479,51
indication,0.019768377896648596,29
optimization,0.019746396265977142,48
statement,0.01960652174937769,57
vector,0.019596086589619418,70
connector,0.019582767046304506,51
subject,0.019490512319668637,47
manage,0.019423165596290374,66
fuel,0.019418502344598708,58
broadcast,0.01938353153532604,41
contains,0.01934178627889679,46
equity,0.01934178627889679,46
crypto,0.0193005050340126,41
thresholds,0.019168425034434472,49
supplier,0.019126846581369056,65
command,0.019107793998038095,26
bytes,0.019035404383300033,59
intelligent,0.019033751416299125,59
fault,0.019025291136479612,48
invoice,0.018947408453380048,51
attestations,0.018904229933055208,54
traffic,0.018649302508284896,28
sever,0.018649302508284896,28
businesses,0.018604711867033594,56
vendor,0.01858684511167456,38
second,0.01854805058557724,44
merging,0.01849561908969071,60
monitors,0.018475750521127904,20
cyphertext,0.018428286247967506,70
definition,0.018371961300883994,44
producer,0.018291527705804875,44
copyright,0.018250768075446573,60
ports,0.01824573550846985,58
tee,0.018237493136011276,45
scenario,0.01816278415034773,51
government,0.01806171588982321,46
chip,0.01800930923067033,72
tokenized,0.01798299496533154,51
performs,0.017853699715260976,60
fan,0.017506784210021102,45
guarantee,0.017488672285557137,70
gesture,0.01730463046869599,51
labels,0.01715856331835762,46
bidding,0.01712864338120592,51
relay,0.01711548140494993,66
performing,0.017089533646069126,46
routes,0.017013852128749417,69
parsing,0.01699668911184106,52
signer,0.016977426205213097,49
eligibility,0.016661494206432214,46
scale,0.016609155376129867,68
holder,0.016550161916095093,71
patent,0.016377819540904462,53
characters,0.016268089401787724,53
transformation,0.016235381857386207,38
influence,0.01621116030947201,46
topics,0.01611757020089601,49
guarantor,0.016041469971877286,70
advertisers,0.015981867447484636,53
describe,0.015930645572216223,50
searches,0.015881680800833412,51
scheduling,0.01574230843690376,62
restrictions,0.01565480799410013,62
eye,0.015577045134240717,65
strategy,0.01547599045069722,70
predictions,0.015445899232528171,59
questionnaire,0.01541116297516856,68
locator,0.015363796702233153,51
jump,0.015345408116716783,49
task,0.015297095640981858,33
levels,0.015291233103463297,23
selections,0.015213106080156222,53
oscillator,0.015023209739943233,58
failures,0.015013421408368657,53
subgroups,0.01499638439549676,62
splitting,0.014900975129459152,73
option,0.01487953457705504,46
science,0.014843064239308815,60
manufacturer,0.014803035716871206,46
vulnerability,0.014783359570608905,62
assessments,0.014713764761224641,68
expression,0.014686454109697124,73
success,0.01464677139320235,71
addresses,0.01457855034319098,27
engagement,0.014486331888074426,65
platform,0.014455570028499102,26
customer,0.014396752667024292,28
screen,0.014396752667024292,28
escrow,0.014384759782310479,56
default,0.014257945810281314,54
accelerator,0.014257945810281314,54
chunks,0.01419591357835175,56
datum,0.014171298517187896,70
fails,0.01409194772233455,72
satisfies,0.014085233364968058,53
round,0.013997887100072657,51
custom,0.013976384595249924,62
sdk,0.013919634293684344,53
confidence,0.013878710064386636,26
cpu,0.013860932860845901,53
agreements,0.013654859454131621,69
transferring,0.013646724060258762,55
holders,0.013565180711621216,53
claim,0.013563758003537563,58
word,0.013553481136377861,54
deficiencies,0.013467326886862665,66
minimum,0.013452062706086182,69
enforcement,0.01342180511655522,56
shape,0.013280656657136283,74
positioning,0.013162484573425216,71
granularity,0.01309995888481119,73
capture,0.0130682551386898,28
charging,0.01306817554172722,70
subrogation,0.012954424648761686,59
retention,0.012762772177590894,54
sequences,0.01268249788393478,57
write,0.012648064012339255,57
mileage,0.01255122901858086,64
sent,0.01249951413280115,58
fact,0.01240941079991047,56
bulk,0.012400462556059751,58
fiber,0.012388090910293194,67
bodies,0.012305659383472018,60
theme,0.01223852318288056,56
significance,0.012183674637268006,63
logistics,0.012183674637268006,63
publishers,0.012172414868782544,59
subgraph,0.011965850911463431,71
readiness,0.011953127106589044,63
committer,0.011923326364725772,62
invoking,0.011742988101442739,60
presentations,0.011597714022213643,62
button,0.011541521215387703,33
customers,0.011493646390446068,32
q1,0.011467179810527818,60
tiering,0.011467179810527818,60
bound,0.011425134018099805,57
ticket,0.01135346124877558,74
estate,0.011316775698279756,56
comments,0.011313559007646518,67
titles,0.011233358346033473,58
miners,0.011059566850685853,69
sql,0.010955814529298915,52
advance,0.01076449699330962,64
referral,0.010638452610650571,71
establishment,0.010445030776267817,40
chunk,0.010056109602911117,56
rights,0.009956172923474916,35
force,0.009953944887289177,55
phone,0.00989959012791456,34
proposals,0.009863147847642455,58
tasks,0.009636278980925422,40
verifications,0.009437412026716632,52
random,0.009341771289934322,32
photo,0.00917611676988577,35
synchronization,0.009169888396712744,32
allocation,0.009155371318104163,34
times,0.009155371318104163,34
miner,0.009027110990433176,37
fee,0.009027110990433176,37
rewards,0.009027110990433176,37
messaging,0.008578451087398253,33
completion,0.0083964043866612,35
recovery,0.00829185609380605,32
territory,0.0076748635276438,68
questionnaires,0.0076748635276438,68
assignment,0.007656650875437058,35
validator,0.007504199352368206,41
bill,0.006348532009449854,40
mechanisms,0.005814574543416927,40
determining,0.005659517785787518,45
queues,0.005534331900768552,40
workload,0.005483610507405884,21
interests,0.005458387662013074,43
decrypting,0.0042861531283906965,16
